40778	10624	4	3
34746	17339	4	3
34830	36329	5	1
36329	34830	5	1
57319	15145	4	7
32955	378	1	2
35255	38226	5	243
38226	35255	5	243
48741	10235	4	356
62369	850	8	2
35255	23585	3	95
57075	2584	4	190
54755	25064	3	31
35255	13371	4	20
28233	10235	1	5
53104	10341	4	2
22462	10235	1	7
39699	30820	3	40
39699	13911	4	2
35255	57285	5	66
57285	35255	5	66
40544	5794	4	14
57624	1095	4	2
54265	13404	4	5
51785	37459	5	30
37459	51785	5	30
51890	51785	5	2
51785	51890	5	2
58650	8721	4	58
21365	25468	0	1
25468	21365	0	1
31229	671	1	2
22727	10235	1	2041
58501	8679	4	3
58501	10235	4	63
54755	41820	5	89
41820	54755	5	89
39568	10235	4	61
37459	13134	4	146
42493	26230	3	2
33362	14057	1	6
53100	10235	4	386
20341	8057	1	2
47155	10235	4	564
58305	7628	4	8
62181	10235	8	146
32351	10235	1	7
62111	10235	8	92
49730	61870	6	18
59654	8689	4	182
34516	15430	4	265
25942	32190	0	35
32190	25942	0	35
40640	47551	5	1
47551	40640	5	1
38085	19913	4	32
42609	13954	4	355
53255	49632	5	1
49632	53255	5	1
52201	10023	4	2
38706	48706	5	1276
48706	38706	5	1276
48706	62716	6	12
38706	62716	6	33
31316	10235	1	260
52066	10235	4	7
35255	54306	5	1
54306	35255	5	1
43787	20771	3	6
26513	20771	0	7
20771	26513	0	7
55689	15162	4	2
33554	10235	1	785
45580	30787	3	2
49570	10235	4	2
23451	10235	1	110
38643	57411	5	2
57411	38643	5	2
53851	7318	4	2
24528	10235	1	152
43433	8971	4	2
34170	59289	5	23
59289	34170	5	23
54065	29368	3	2
48150	61480	6	2
49714	31481	3	2
53255	10235	4	54
52522	19913	4	46
22241	10235	1	2542
26221	10235	1	46
53421	20248	3	3
47118	30787	3	5
36942	7880	4	4
48706	7027	4	27
28031	32707	0	26
32707	28031	0	26
54535	15140	4	2
55944	11049	4	2
53936	55652	5	1
55652	53936	5	1
35255	24823	3	3
46663	323	4	2
28302	5435	1	2
28302	30748	0	1
30748	28302	0	1
23675	6756	1	2
49484	10235	4	27
45263	10529	4	25
62935	10235	8	419
41820	62132	6	4
38706	2584	4	77
20640	604	1	2
30962	14276	1	2
24124	10235	1	48
62591	10235	8	30
22102	10235	1	2
61267	30467	7	2
30820	30467	0	1
30467	30820	0	1
37449	30436	3	33
20261	8995	1	2
33177	10235	1	577
29612	8628	1	21
53851	37459	5	5
37459	53851	5	5
52717	57160	5	1
57160	52717	5	1
44955	61693	6	2
35724	5282	4	3
53373	2248	4	3
38706	60941	6	3
38706	15869	4	2
41339	10235	4	8
35255	61422	6	555
60605	7294	8	4
46416	1658	4	7
36636	2412	4	3
36636	20248	3	29
23815	10235	1	134
44145	26344	3	2
42234	10235	4	17
50071	29488	3	3
36216	7498	4	5
48176	56190	5	14
56190	48176	5	14
45858	5784	4	7
58225	29123	3	2
35255	25925	3	174
59316	10235	4	255
50044	10235	4	25
37028	10235	4	89
46186	10235	4	15
43163	1498	4	5
36489	32111	3	2
60718	10235	8	38
60718	29092	7	37
41908	7195	4	3
58305	29092	3	6772
41155	4083	4	2
62991	378	8	2
62861	10294	8	34
62861	10235	8	326
62106	10235	8	16
50445	3837	4	2
51205	38858	5	3
38858	51205	5	3
20952	30787	0	1
30787	20952	0	1
39327	43921	5	1
43921	39327	5	1
49209	13789	4	2
35330	32992	3	8
35255	61307	6	234
41385	43578	5	2
43578	41385	5	2
46859	62840	6	2
61707	9532	8	5
37122	10235	4	479
55804	14875	4	2
61084	10235	8	3
58072	58305	5	97
58305	58072	5	97
54824	10235	4	282
20359	7014	1	2
35439	32116	3	4
39278	31339	3	2
31339	18424	1	2
62141	10989	8	2
22274	6509	1	2
35925	47134	5	2
47134	35925	5	2
25124	9790	1	8
31252	18000	1	2
35255	19926	4	627
23608	26655	0	1
26655	23608	0	1
38706	46416	5	1088
46416	38706	5	1088
22043	10235	1	44
38981	10235	4	16
33276	10235	1	8
51785	15731	4	7
51785	33719	3	21
41469	23585	3	2
23585	10235	1	47
23585	16394	1	2
23585	10770	1	2
20175	13094	1	6
35255	52396	5	910
52396	35255	5	910
43282	37459	5	3
37459	43282	5	3
61188	9790	8	2
47131	29375	3	8
34163	10235	4	3
61870	3710	8	2
29092	23693	0	10
23693	29092	0	10
41474	10235	4	4
34516	24112	3	164
61267	10235	8	83
55120	10235	4	3
31403	1613	1	2
47251	15138	4	10
51890	32111	3	2
46416	19944	4	4
37459	25757	3	4
36512	52699	5	4
52699	36512	5	4
30787	32410	0	81
32410	30787	0	81
39481	10235	4	199
51733	30820	3	67
48123	41820	5	1
41820	48123	5	1
43831	10235	4	388
30820	4537	1	33
27892	7712	1	2
46878	20919	3	2
35208	31408	3	115
34059	10235	4	572
61649	80	8	3
41007	19913	4	3
28853	12406	1	2
37459	3075	4	79
62510	10235	8	177
45274	10235	4	43
20898	10235	1	32
20341	10235	1	675
61473	16305	8	4
36868	10235	4	169
24788	10235	1	27
52901	10235	4	55
58678	38190	5	1
38190	58678	5	1
38190	27209	3	389
54234	23097	3	2
43867	10673	4	6
34813	47444	5	1
47444	34813	5	1
61669	9790	8	11
33256	26739	0	5
26739	33256	0	5
58305	5040	4	27
61745	20019	8	4
61814	8861	8	4
25124	850	1	27
58508	29092	3	1032
60181	3960	4	2
59973	31438	3	2
59973	10235	4	2
46236	15586	4	9
37739	17780	4	58
20760	10235	1	120
42856	30820	3	2
35993	30889	3	21
58305	19913	4	196
36438	34033	5	112
34033	36438	5	112
34033	30820	3	12
61693	10235	8	221
48660	10235	4	24
33396	5115	1	2
24408	10235	1	89
29679	10787	1	44
34473	10235	4	513
57559	10235	4	771
35255	3075	4	64
40541	46416	5	23
46416	40541	5	23
36942	40541	5	1
40541	36942	5	1
40447	10235	4	15
22241	12035	1	2
57874	31374	3	2
49779	7156	4	2
21341	10235	1	15
39831	38706	5	14
38706	39831	5	14
43657	9822	4	2
60933	9220	8	2
24589	18094	1	2
34059	18094	4	2
37459	10341	4	250
30953	15347	1	259
50795	15989	4	8
42868	30820	3	13
46752	10235	4	786
35255	19157	4	458
45146	39831	5	2
39831	45146	5	2
54755	10235	4	152
57826	62132	6	6
35255	9430	4	2
34830	58305	5	18
58305	34830	5	18
31102	2518	1	2
40950	10235	4	113
20771	18670	1	135
30953	20898	0	21
20898	30953	0	21
41704	20748	3	5
29429	5040	1	8
41773	31094	3	2
35255	59289	5	10
59289	35255	5	10
42055	24798	3	2
35255	4095	4	3
43847	4771	4	6
46007	19909	4	2
48458	12748	4	6
27951	2105	1	2
39481	52699	5	12
52699	39481	5	12
53176	9828	4	2
40019	11206	4	2
30748	10235	1	664
43385	10235	4	2
50039	43385	5	1
43385	50039	5	1
55652	2280	4	15
43385	2280	4	2
37030	50059	5	48
50059	37030	5	48
50059	22988	3	7
29335	20844	0	4
20844	29335	0	4
59969	34424	5	1
34424	59969	5	1
32723	10235	1	90
44108	11438	4	2
26076	10061	1	2
55104	11551	4	3
35255	10230	4	24
52775	32273	3	4
58951	10235	4	2
34138	10235	4	58
26952	25111	0	1
25111	26952	0	1
38397	10235	4	24
54894	10235	4	54
37459	7337	4	7
54683	27243	3	38
27700	14013	1	2
30224	27458	0	1
27458	30224	0	1
47788	18880	4	3
45828	10235	4	469
57412	10235	4	111
53581	10235	4	281
45274	15731	4	8
48021	2584	4	4
57024	19986	4	2
29918	19986	1	2
62935	11135	8	2
46452	5630	4	4
20341	2584	1	11
62935	5460	8	88
55568	29554	3	2
41181	8371	4	340
46763	24065	3	3
34533	52184	5	2
52184	34533	5	2
21572	3837	1	2
58134	62935	6	6
57098	40541	5	1
40541	57098	5	1
49188	29092	3	14
28367	10235	1	5
62935	29092	7	339
32111	6756	1	2
30005	2606	1	2
23848	28435	0	1
28435	23848	0	1
28748	32357	0	1
32357	28748	0	1
35688	10235	4	23
44378	1114	4	2
51733	10235	4	260
47482	21224	3	25
53169	23933	3	2
40436	18410	4	2
34630	23097	3	2
51785	2584	4	17
34059	36532	5	1
36532	34059	5	1
53104	10235	4	518
35255	19780	4	6
21411	28853	0	1
28853	21411	0	1
56232	8746	4	2
58040	10235	4	3
37858	30787	3	14
49779	10235	4	1161
22641	10235	1	6
52445	5282	4	27
49448	15630	4	30
35255	13286	4	8
51319	23179	3	2
39155	833	4	2
57645	32345	3	80
22517	28374	0	2
28374	22517	0	2
33900	3676	4	2
24622	7051	1	2
23451	23593	0	1
23593	23451	0	1
39540	23977	3	2
40541	12396	4	8
30820	753	1	4
43932	23582	3	3
29242	2634	1	2
57238	2634	4	2
43932	10235	4	32
38085	10235	4	457
38776	53373	5	13
53373	38776	5	13
56111	22543	3	111
62935	15989	8	77
61867	5784	8	36
37459	5282	4	548
38399	47788	5	1
47788	38399	5	1
38771	8714	4	2
32500	3227	1	2
49456	48985	5	2
48985	49456	5	2
59188	16722	4	2
23670	16722	1	2
34747	5697	4	2
52882	37459	5	83
37459	52882	5	83
46494	54727	5	4
54727	46494	5	4
27567	10235	1	50
61674	29375	7	7
34516	18037	4	4
35255	11908	4	112
20419	29519	0	1
29519	20419	0	1
38900	48706	5	7
48706	38900	5	7
33772	13886	4	3
39722	15604	4	5
62935	378	8	20
54824	5282	4	35
31834	10235	1	21
59785	49730	5	61
49730	59785	5	61
44877	31834	3	174
24417	11438	1	2
29644	24417	0	1
24417	29644	0	1
58305	2584	4	50
62132	15611	8	2
60960	26679	7	5
27871	20771	0	1
20771	27871	0	1
45399	52699	5	1
52699	45399	5	1
25355	9690	1	2
23693	12486	1	7
59944	34138	5	1
34138	59944	5	1
61105	17653	8	3
51064	17653	4	2
23582	11438	1	15
40541	5418	4	2
40541	17653	4	2
61674	22714	7	6
49034	29375	3	15
62132	288	8	2
21629	10235	1	30
22493	10235	1	134
55652	55104	5	11
55104	55652	5	11
54543	10235	4	343
50946	4469	4	2
28618	2584	1	5
55652	2584	4	42
62393	10235	8	331
37459	62669	6	113
35255	46452	5	333
46452	35255	5	333
60345	28907	7	4
46339	10235	4	26
52611	41889	5	1
41889	52611	5	1
51831	10235	4	29
51831	62081	6	2
51831	62935	6	14
42059	11174	4	2
23556	11174	1	2
62935	23848	7	63
20492	23556	0	1
23556	20492	0	1
54755	31316	3	18
59483	41936	5	3
41936	59483	5	3
22148	29375	0	376
29375	22148	0	376
31658	29761	0	2
29761	31658	0	2
35255	34830	5	626
34830	35255	5	626
54933	29092	3	2
52808	27758	3	2
35255	24837	3	129
50227	940	4	15
35255	13773	4	57
55440	62132	6	34
21851	32909	0	1
32909	21851	0	1
21824	31834	0	20
31834	21824	0	20
35993	46416	5	1
46416	35993	5	1
40654	43597	5	1
43597	40654	5	1
51394	16431	4	2
33554	5051	1	10
57439	37459	5	1
37459	57439	5	1
38289	1117	4	123
27348	30820	0	2
30820	27348	0	2
57072	10330	4	2
40131	3075	4	33
22241	12652	1	29
25925	33363	0	3
33363	25925	0	3
43536	30820	3	2
62230	10235	8	4
51535	10235	4	29
54521	22886	3	78
54521	10235	4	10
49085	12459	4	1020
24182	10235	1	57
59289	29106	3	33
30820	14404	1	6
56710	1167	4	2
39540	5282	4	59
53899	41409	5	13
41409	53899	5	13
27754	9321	1	2
58145	30496	3	2
54285	7581	4	2
62935	14216	8	5
32345	12652	1	13
39720	5369	4	2
40541	59289	5	100
59289	40541	5	100
52261	8302	4	105
53898	31834	3	925
25500	19832	1	2
39481	751	4	2
52893	46416	5	1
46416	52893	5	1
37051	29407	3	3
61961	26739	7	4
57375	10235	4	9
45885	19913	4	74
43831	29092	3	309
37252	38190	5	1
38190	37252	5	1
54173	10235	4	12
41889	37459	5	11
37459	41889	5	11
51785	41889	5	1
41889	51785	5	1
23098	12574	1	5
50602	42072	5	1
42072	50602	5	1
41820	314	4	16
52311	28319	3	2
51657	9490	4	2
54617	10235	4	5
47109	30820	3	4
62961	15633	8	10
54568	7373	4	58
32295	19135	1	2
61936	10235	8	110
57098	10964	4	37
52699	47835	5	20
47835	52699	5	20
52699	59316	5	15
59316	52699	5	15
59289	46416	5	12
46416	59289	5	12
46416	19980	4	53
34011	19470	4	2
48298	3660	4	2
33321	3075	1	2
35255	17864	4	7
62935	17864	8	6
45953	10282	4	2
45953	17864	4	2
48879	33922	5	1
33922	48879	5	1
35255	35664	5	7
35664	35255	5	7
33546	16026	1	2
35255	10950	4	77
37459	60737	6	3
32410	7418	1	69
26059	10235	1	15
27012	10235	1	8
45907	10235	4	308
54755	49779	5	2
49779	54755	5	2
29767	10235	1	510
29767	5282	1	5
40275	3075	4	4
52826	10235	4	32
37900	21116	3	2
38989	16251	4	4
51450	6411	4	5
52201	26253	3	2
51450	10235	4	2
29123	30787	0	1
30787	29123	0	1
30787	10529	1	143
36017	50059	5	72
50059	36017	5	72
52684	30787	3	2
35607	174	4	4
43587	10235	4	57
41947	10235	4	59
42418	10235	4	8
38030	10235	4	13
59410	46416	5	9
46416	59410	5	9
56575	32967	3	185
34161	15239	4	2
41948	20886	3	2
62111	3052	8	2
35209	30820	3	34
38183	30820	3	7
33661	10235	1	31
21360	10235	1	119
41421	10235	4	10
40268	27939	3	62
40268	10235	4	19
40550	10404	4	15
36408	1330	4	9
41192	33321	3	2
34516	59654	5	110
59654	34516	5	110
35862	29092	3	206
40256	62946	6	139
59871	56056	5	7
56056	59871	5	7
51525	42623	5	1
42623	51525	5	1
35255	51463	5	14
51463	35255	5	14
47530	44971	5	1
44971	47530	5	1
60591	32111	7	3
38129	10235	4	73
62698	5380	8	3
51229	10235	4	36
35862	30787	3	4
35862	551	4	2
49559	31214	3	2
34852	31214	3	2
41866	10235	4	8
34852	10235	4	4
35862	31214	3	2
32205	10235	1	12
40900	52522	5	4
52522	40900	5	4
51970	58305	5	1
58305	51970	5	1
61961	63083	9	1
63083	61961	9	1
30787	2116	1	26
35332	37459	5	1
37459	35332	5	1
40541	26739	3	6
20771	25925	0	12
25925	20771	0	12
25685	10235	1	27
24458	8309	1	2
32740	6859	1	2
36279	36279	5	2
58079	19907	4	30
52872	1117	4	2
34178	2408	4	2
21430	10817	1	2
50887	9532	4	2
33867	5282	4	7
58072	2584	4	26
58072	19157	4	27
40541	48858	5	1
48858	40541	5	1
38226	9197	4	923
49730	10589	4	72
21111	14707	1	2
49779	8019	4	4
55865	5047	4	2
52485	27065	3	12
34516	9790	4	83
35993	658	4	11
54691	47947	5	5
47947	54691	5	5
38558	15233	4	8
28385	10235	1	106
46402	10235	4	260
36836	12748	4	2
35255	19825	4	45
30787	2061	1	2
39408	10235	4	7
58745	10235	4	35
37122	32345	3	19
49719	10235	4	448
36438	49719	5	1
49719	36438	5	1
49719	29092	3	481
37122	37459	5	61
37459	37122	5	61
44426	10235	4	17
38162	37737	5	27
37737	38162	5	27
37512	9343	4	2
33554	3075	1	7
43657	10235	4	522
43657	49779	5	11
49779	43657	5	11
51752	10235	4	53
42351	17335	4	53
33766	47668	5	1
47668	33766	5	1
46494	28943	3	34
21326	10235	1	43
35255	27500	3	21
40155	10235	4	2
35330	58890	5	1
58890	35330	5	1
55490	31427	3	2
24153	19954	1	2
55239	47788	5	2
47788	55239	5	2
50947	35759	5	12
35759	50947	5	12
39132	31395	3	2
48880	10235	4	222
62014	9580	8	3
24589	24065	0	1
24065	24589	0	1
59654	45214	5	40
45214	59654	5	40
51173	46308	5	1
46308	51173	5	1
41127	3075	4	2
58709	10235	4	2
53152	57852	5	2
57852	53152	5	2
43806	10235	4	92
40928	10041	4	2
28930	4678	1	2
37459	12829	4	4
24056	25468	0	1
25468	24056	0	1
46697	59289	5	1
59289	46697	5	1
57565	62827	6	4
51331	24583	3	11
45065	43867	5	11
43867	45065	5	11
48525	30787	3	2
37693	38955	5	1
38955	37693	5	1
26221	15072	1	2
54755	7956	4	22
51463	10235	4	278
61649	60997	9	1
60997	61649	9	1
37708	32520	3	15
41336	10235	4	7
44675	10235	4	2
45812	2087	4	2
54131	2584	4	3
35255	58691	5	125
58691	35255	5	125
51319	24469	3	3
57595	38476	5	1
38476	57595	5	1
33343	14743	1	23
22517	19504	1	6
39831	52699	5	47
52699	39831	5	47
53686	5051	4	4
29620	10235	1	8
30820	13162	1	2
61959	13162	8	4
29375	24003	0	163
24003	29375	0	163
42546	10235	4	31
41552	16293	4	33
49570	53238	5	32
53238	49570	5	32
41936	10235	4	16
41936	20691	3	2
21144	2631	1	4
48623	18284	4	2
40322	24311	3	2
52295	45852	5	5
45852	52295	5	5
33410	10235	1	72
26298	24910	0	6
24910	26298	0	6
52705	25124	3	30
47202	10235	4	42
25211	20248	0	1
20248	25211	0	1
29092	19778	1	2
62935	12638	8	4
47208	4168	4	4
26655	19913	1	110
43922	19667	4	2
40984	55337	5	2
55337	40984	5	2
46416	9040	4	24
46416	62935	6	13
47647	30788	3	2
38190	62132	6	97
35109	18119	4	4
59903	18641	4	2
59316	19913	4	8
59316	29092	3	181
50904	60512	6	2
56859	20883	3	116
35598	19913	4	2
35818	45509	5	1
45509	35818	5	1
35598	10235	4	7
30026	10235	1	206
22014	10235	1	4
31624	31379	0	1
31379	31624	0	1
30664	20419	0	1
20419	30664	0	1
34830	34458	5	3
34458	34830	5	3
55559	23299	3	4
31094	21591	0	1
21591	31094	0	1
62935	11438	8	63
54497	32624	3	10
36754	2534	4	2
49514	10235	4	2
47788	21077	3	2
62407	20811	7	5
37499	33654	3	8
42426	10235	4	7
48378	10235	4	52
42184	16938	4	2
38706	16938	4	2
48285	60920	6	23
50634	40600	5	1
40600	50634	5	1
41461	16749	4	29
24153	13166	1	31
55000	29092	3	14
41012	62468	6	21
38908	28801	3	2
22704	10235	1	31
45089	10235	4	6
41124	29375	3	19
50732	187	4	2
58305	5619	4	58
58305	38117	5	8
38117	58305	5	8
41776	35925	5	1
35925	41776	5	1
35255	62297	6	2
54927	37710	5	1
37710	54927	5	1
52597	52802	5	1
52802	52597	5	1
28823	10235	1	10
39831	28823	3	2
41868	28823	3	2
56058	9193	4	65
25124	1391	1	3
39831	58508	5	4
58508	39831	5	4
53373	28853	3	2
22741	10235	1	16
56673	16429	4	3
42487	8314	4	32
42487	16429	4	13
59489	17660	4	2
37084	10529	4	2
37459	25925	3	1146
57969	33641	3	10
49484	11438	4	336
20576	20277	0	1
20277	20576	0	1
48054	9825	4	2
47180	46784	5	23
46784	47180	5	23
54755	58305	5	10
58305	54755	5	10
29057	10235	1	171
29859	15459	1	2
58544	29859	3	3
35151	10235	4	99
57934	30787	3	6
57261	37122	5	1
37122	57261	5	1
25475	16290	1	2
24417	11288	1	2
35255	11288	4	85
55298	10235	4	28
34866	11385	4	2
35993	62427	6	3
53898	29375	3	11
38117	14385	4	2
38117	10529	4	25
33373	3521	1	2
34764	6792	4	32
54755	17631	4	26
44199	54993	5	2
54993	44199	5	2
54993	24910	3	2
52829	11438	4	78
34486	29922	3	2
62516	27433	7	3
42377	17002	4	2
35255	8172	4	3
43828	45390	5	69
45390	43828	5	69
42849	18119	4	35
30820	10947	1	2
41181	62993	6	97
46416	30700	3	3
40550	21360	3	10
51481	10235	4	43
38706	5282	4	123
56671	2584	4	6
42017	9503	4	2
42017	30787	3	2
49129	10235	4	8
45065	6411	4	138
47689	9040	4	2
58954	43494	5	1
43494	58954	5	1
54248	21510	3	2
35511	17925	4	3
32322	10130	1	22
25475	18301	1	67
56607	4941	4	2
37122	10983	4	2
37122	51377	5	1
51377	37122	5	1
35255	1061	4	2
33177	70	1	19
56575	14313	4	17
34229	12874	4	2
54755	10529	4	270
37062	10235	4	108
37350	5111	4	51
43558	10844	4	368
58305	21999	3	2
46656	31391	3	2
59289	41868	5	24
41868	59289	5	24
42609	5476	4	2
20771	2035	1	38
35255	53226	5	1
