35255	28574	3	23.0
53373	12394	4	48.0
45953	17542	4	3.0
53104	25622	3	35.0
25622	10235	1	56.0
52699	12652	4	35.0
25210	10235	1	64.0
45689	10235	4	2.0
46994	47136	5	6.0
47136	46994	5	6.0
35822	33393	3	4.0
32345	11693	1	597.0
26655	10235	1	168.0
35255	46770	5	128.0
53581	35255	5	128.0
51683	12652	4	2.0
51683	23966	3	7.0
35255	32935	3	359.0
45881	26997	3	2.0
31189	15316	1	2.0
31189	25525	0	1.0
25525	31228	0	1.0
35255	26563	3	2.0
35255	54862	5	11.0
56791	35255	5	11.0
35993	6864	4	1225.0
35255	28650	3	2142.0
29519	25345	0	10.0
29530	28975	0	10.0
54456	43540	5	1.0
43540	36775	5	1.0
41103	62493	6	14.0
58305	18725	4	2.0
38226	8106	4	4.0
40541	62935	6	27.0
24494	28321	0	3.0
28321	23174	0	3.0
28321	31282	0	1.0
31282	28321	0	1.0
31282	10235	1	142.0
35255	24164	3	2.0
23322	30725	0	1.0
24164	23322	0	1.0
24146	4382	1	2.0
24146	30194	0	24.0
21851	24146	0	24.0
25925	16848	1	13.0
35255	32190	3	49.0
45828	29643	3	3.0
51785	33373	3	5.0
63015	12740	8	17.0
39443	17057	4	6.0
38031	59955	5	19.0
39831	38031	5	19.0
45263	15475	4	2.0
45263	23582	3	3.0
46494	4069	4	40.0
37459	8779	4	3.0
62475	12626	8	4.0
59483	38706	5	1.0
38706	59483	5	1.0
51319	51319	5	56.0
38643	19136	4	2.0
32345	9681	1	74.0
37122	14789	4	3.0
46494	12626	4	2.0
40141	578	4	2.0
32410	32410	0	14.0
28292	32410	0	8.0
32410	28292	0	8.0
62669	8337	8	53.0
35255	60998	6	27.0
57505	5829	4	2.0
35255	42858	5	201.0
57505	35255	5	201.0
60098	15633	4	237.0
59322	33252	3	6.0
51785	48880	5	2.0
48880	51705	5	2.0
60528	14042	8	5.0
60528	11956	8	2.0
55282	4277	4	16.0
55652	10366	4	13.0
55652	34540	5	12.0
57075	55652	5	12.0
57925	10235	4	41.0
55652	62579	6	3.0
31623	26685	0	1.0
26685	22715	0	1.0
37770	11780	4	38.0
55019	10235	4	2.0
52201	55915	5	1.0
40145	52201	5	1.0
52986	10235	4	10.0
56206	10235	4	202.0
60119	2642	4	2.0
48056	26435	3	79.0
32213	8464	1	6.0
37459	7117	4	2.0
53302	46237	5	1.0
46237	53302	5	1.0
54802	62132	6	4.0
54755	18070	4	13.0
54802	5969	4	6.0
32345	17800	1	3.0
52273	10235	4	21.0
35255	3772	4	104.0
51484	10235	4	2.0
58508	2672	4	957.0
49588	10235	4	106.0
45892	49444	5	1.0
58508	45892	5	1.0
38706	28392	3	23.0
32111	19913	1	314.0
57015	32111	3	7.0
44044	12638	4	4.0
55337	16754	4	2.0
61419	61693	9	26.0
61693	61419	9	26.0
52699	31509	3	3.0
29377	10235	1	24.0
52312	17121	4	2.0
37429	27478	3	5.0
38706	10235	4	5404.0
47013	24588	3	19.0
47013	41868	5	8.0
41868	47013	5	8.0
34830	60406	6	492.0
26139	17553	1	28.0
45915	17186	4	2.0
35286	11313	4	2.0
25833	11455	1	64.0
45053	44079	5	22.0
37459	45053	5	22.0
40931	9288	4	162.0
46457	5282	4	29.0
50220	30820	3	88.0
62993	24026	7	2.0
44227	15839	4	4.0
54298	4930	4	2.0
36588	32261	3	10.0
50795	13441	4	2.0
35255	21334	3	3.0
52055	435	4	2.0
40931	28764	3	225.0
27921	10817	1	2.0
45953	61403	6	2.0
35255	20003	4	234.0
39278	44019	5	315.0
44019	55790	5	315.0
57290	7373	4	6.0
46878	10235	4	59.0
35255	18385	4	67.0
57553	32659	3	2.0
42217	10235	4	2.0
46416	22064	3	2466.0
40141	25482	3	34.0
39725	3220	4	224.0
57031	15853	4	2.0
55341	9040	4	2.0
34552	50795	5	1.0
50795	34552	5	1.0
56628	1448	4	2.0
37574	10235	4	289.0
52320	30787	3	8.0
34473	30787	3	37.0
45348	19934	4	2.0
54100	1096	4	8.0
45404	10235	4	74.0
53254	2945	4	24.0
26329	31959	0	1.0
31959	26329	0	1.0
43867	50512	5	4.0
50512	43867	5	4.0
59712	15863	4	2.0
31592	26002	0	1.0
26002	31592	0	1.0
43128	10235	4	691.0
23582	10235	1	623.0
33427	15633	1	4.0
49590	61913	6	9.0
62993	21949	7	26.0
43867	24132	3	7.0
35739	30436	3	2.0
62935	2676	8	2.0
62433	17187	8	7.0
37737	38190	5	5.0
38190	37737	5	5.0
38190	8305	4	6.0
45155	4967	4	2.0
47034	510	4	759.0
36171	37232	5	855.0
46416	36171	5	855.0
44412	10235	4	8.0
50732	50633	5	1.0
52932	36211	5	1.0
51362	35083	5	59.0
40314	45490	5	59.0
43326	12128	4	2.0
21116	9790	1	2.0
30272	24304	0	4.0
35255	55104	5	333.0
55104	35255	5	333.0
28764	12432	1	6.0
49435	30995	3	31.0
26668	1206	1	140.0
41773	35485	5	7.0
35485	34906	5	7.0
57925	54674	5	1.0
54674	45267	5	1.0
32410	99	1	425.0
43806	32410	3	2.0
21855	2265	1	8.0
50650	63028	6	20.0
29850	6848	1	130.0
30450	750	1	7.0
35993	30450	3	69.0
36512	2629	4	9.0
38735	42771	5	6.0
42771	33818	5	6.0
52033	21603	3	4.0
42771	45794	5	2.0
45794	49019	5	2.0
38735	56705	5	6.0
52033	49157	5	6.0
43335	21076	3	2.0
40858	56642	5	1.0
56642	40858	5	1.0
31591	10235	1	120.0
48014	12829	4	4.0
23693	3075	1	99.0
47616	12652	4	6.0
40778	4702	4	3.0
34746	6419	4	3.0
34830	34376	5	1.0
36329	34830	5	1.0
57319	15145	4	7.0
32955	13518	1	2.0
35255	38226	5	243.0
38226	35255	5	243.0
48741	10235	4	356.0
62369	850	8	2.0
35255	23585	3	95.0
57075	2584	4	190.0
54755	25064	3	31.0
35255	13371	4	20.0
28233	8850	1	5.0
53104	10341	4	2.0
22462	10235	1	7.0
39699	30820	3	40.0
39699	13911	4	2.0
35255	57285	5	66.0
57285	35255	5	66.0
40544	6279	4	14.0
57624	4603	4	2.0
54265	13404	4	5.0
51785	53551	5	30.0
37459	51785	5	30.0
51890	51785	5	2.0
51785	51890	5	2.0
58650	8721	4	58.0
21365	25468	0	1.0
25468	21365	0	1.0
31229	671	1	2.0
22727	10235	1	2041.0
58501	8679	4	3.0
58501	10235	4	63.0
54755	41820	5	89.0
41820	54755	5	89.0
39568	10235	4	61.0
37459	13134	4	146.0
42493	26230	3	2.0
33362	14057	1	6.0
53100	10235	4	386.0
20341	8057	1	2.0
47155	10235	4	564.0
58305	7628	4	8.0
62181	10235	8	146.0
32351	10235	1	7.0
62111	7194	8	92.0
49730	61870	6	18.0
59654	8689	4	182.0
34516	15430	4	265.0
25942	32190	0	35.0
32190	25942	0	35.0
40640	47551	5	1.0
47551	40640	5	1.0
38085	19913	4	32.0
42609	13954	4	355.0
53255	49632	5	1.0
49632	53255	5	1.0
52201	10023	4	2.0
38706	48706	5	1276.0
48706	49338	5	1276.0
48706	62716	6	12.0
38706	62716	6	33.0
31316	10235	1	260.0
52066	10235	4	7.0
35255	49556	5	1.0
54306	35255	5	1.0
43787	20771	3	6.0
26513	31954	0	7.0
20771	26513	0	7.0
55689	6180	4	2.0
33554	18025	1	785.0
45580	31344	3	2.0
49570	10235	4	2.0
23451	5366	1	110.0
38643	42170	5	2.0
57411	38643	5	2.0
53851	7318	4	2.0
24528	10235	1	152.0
43433	8971	4	2.0
34170	59289	5	23.0
59289	34170	5	23.0
54065	29368	3	2.0
48150	61480	6	2.0
49714	31481	3	2.0
53255	10235	4	54.0
52522	19913	4	46.0
22241	10235	1	2542.0
26221	10235	1	46.0
53421	20248	3	3.0
47118	24833	3	5.0
36942	6679	4	4.0
48706	7027	4	27.0
28031	32707	0	26.0
32707	22459	0	26.0
54535	15140	4	2.0
55944	11049	4	2.0
53936	55652	5	1.0
55652	37604	5	1.0
35255	20422	3	3.0
46663	323	4	2.0
28302	5435	1	2.0
28302	30748	0	1.0
30748	28302	0	1.0
23675	6756	1	2.0
49484	10235	4	27.0
45263	10529	4	25.0
62935	10235	8	419.0
41820	61690	6	4.0
38706	2584	4	77.0
20640	604	1	2.0
30962	16912	1	2.0
24124	10235	1	48.0
62591	10235	8	30.0
22102	10235	1	2.0
61267	30467	7	2.0
30820	30467	0	1.0
30467	30820	0	1.0
37449	24870	3	33.0
20261	8995	1	2.0
33177	10235	1	577.0
29612	8628	1	21.0
53851	37459	5	5.0
37459	53851	5	5.0
52717	57160	5	1.0
57160	52717	5	1.0
44955	61693	6	2.0
35724	5488	4	3.0
53373	2248	4	3.0
38706	60941	6	3.0
38706	2408	4	2.0
41339	840	4	8.0
35255	60697	6	555.0
60605	7294	8	4.0
46416	1658	4	7.0
36636	11151	4	3.0
36636	20248	3	29.0
23815	10235	1	134.0
44145	30744	3	2.0
42234	7115	4	17.0
50071	29488	3	3.0
36216	7498	4	5.0
48176	56190	5	14.0
56190	33995	5	14.0
45858	5784	4	7.0
58225	24111	3	2.0
35255	25925	3	174.0
59316	10235	4	255.0
50044	10235	4	25.0
37028	10235	4	89.0
46186	10235	4	15.0
43163	1498	4	5.0
36489	32111	3	2.0
60718	13455	8	38.0
60718	29092	7	37.0
41908	7195	4	3.0
58305	25312	3	6772.0
41155	4083	4	2.0
62991	378	8	2.0
62861	10294	8	34.0
62861	10235	8	326.0
62106	10235	8	16.0
50445	3837	4	2.0
51205	38858	5	3.0
38858	51205	5	3.0
20952	30787	0	1.0
30787	20952	0	1.0
39327	43921	5	1.0
43921	39327	5	1.0
49209	12467	4	2.0
35330	32992	3	8.0
35255	61307	6	234.0
41385	43578	5	2.0
43578	39706	5	2.0
46859	62840	6	2.0
61707	9532	8	5.0
37122	10235	4	479.0
55804	14875	4	2.0
61084	10235	8	3.0
58072	58305	5	97.0
58305	55317	5	97.0
54824	10235	4	282.0
20359	7014	1	2.0
35439	31948	3	4.0
39278	26250	3	2.0
31339	18424	1	2.0
62141	10989	8	2.0
22274	9138	1	2.0
35925	35505	5	2.0
47134	35925	5	2.0
25124	9790	1	8.0
31252	18000	1	2.0
35255	19926	4	627.0
23608	28422	0	1.0
26655	23608	0	1.0
38706	46416	5	1088.0
46416	34530	5	1088.0
22043	1687	1	44.0
38981	10235	4	16.0
33276	10235	1	8.0
51785	15731	4	7.0
51785	33719	3	21.0
41469	23585	3	2.0
23585	10235	1	47.0
23585	16394	1	2.0
23585	10770	1	2.0
20175	3861	1	6.0
35255	57765	5	910.0
52396	35255	5	910.0
43282	35794	5	3.0
37459	43282	5	3.0
61188	1083	8	2.0
47131	29375	3	8.0
34163	10235	4	3.0
61870	3548	8	2.0
29092	23693	0	10.0
23693	29092	0	10.0
41474	10235	4	4.0
34516	24112	3	164.0
61267	10235	8	83.0
55120	10235	4	3.0
31403	1613	1	2.0
47251	15138	4	10.0
51890	32111	3	2.0
46416	19944	4	4.0
37459	25757	3	4.0
36512	52699	5	4.0
52699	36512	5	4.0
30787	26392	0	81.0
32410	30537	0	81.0
39481	10235	4	199.0
51733	30820	3	67.0
48123	40637	5	1.0
41820	50115	5	1.0
43831	10235	4	388.0
30820	4537	1	33.0
27892	14570	1	2.0
46878	20919	3	2.0
35208	29404	3	115.0
34059	10235	4	572.0
61649	80	8	3.0
41007	441	4	3.0
28853	12406	1	2.0
37459	3075	4	79.0
62510	10235	8	177.0
45274	7123	4	43.0
20898	10235	1	32.0
20341	17190	1	675.0
61473	16305	8	4.0
36868	10235	4	169.0
24788	14620	1	27.0
52901	7244	4	55.0
58678	38190	5	1.0
38190	58678	5	1.0
38190	27209	3	389.0
54234	26651	3	2.0
43867	10673	4	6.0
34813	33967	5	1.0
47444	34813	5	1.0
61669	9790	8	11.0
33256	27201	0	5.0
26739	33256	0	5.0
58305	5040	4	27.0
61745	14725	8	4.0
61814	5586	8	4.0
25124	850	1	27.0
58508	29092	3	1032.0
60181	3960	4	2.0
59973	31438	3	2.0
59973	10235	4	2.0
46236	15586	4	9.0
37739	17780	4	58.0
20760	10235	1	120.0
42856	30820	3	2.0
35993	30889	3	21.0
58305	19913	4	196.0
36438	56820	5	112.0
34033	36438	5	112.0
34033	30820	3	12.0
61693	10235	8	221.0
48660	19809	4	24.0
33396	5115	1	2.0
24408	10235	1	89.0
29679	10787	1	44.0
34473	10235	4	513.0
57559	10235	4	771.0
35255	3075	4	64.0
40541	46416	5	23.0
46416	40541	5	23.0
36942	58825	5	1.0
40541	36942	5	1.0
40447	10235	4	15.0
22241	1219	1	2.0
57874	31374	3	2.0
49779	7156	4	2.0
21341	10235	1	15.0
39831	38706	5	14.0
38706	36416	5	14.0
43657	11420	4	2.0
60933	9220	8	2.0
24589	18094	1	2.0
34059	18094	4	2.0
37459	10341	4	250.0
30953	15347	1	259.0
50795	88	4	8.0
42868	30820	3	13.0
46752	10235	4	786.0
35255	12229	4	458.0
45146	35438	5	2.0
39831	42825	5	2.0
54755	10235	4	152.0
57826	61994	6	6.0
35255	9430	4	2.0
34830	58305	5	18.0
58305	34830	5	18.0
31102	2518	1	2.0
40950	10235	4	113.0
20771	18670	1	135.0
30953	20898	0	21.0
20898	30953	0	21.0
41704	20748	3	5.0
29429	5040	1	8.0
41773	31094	3	2.0
35255	59289	5	10.0
59289	59591	5	10.0
42055	20546	3	2.0
35255	5910	4	3.0
43847	4771	4	6.0
46007	2633	4	2.0
48458	12748	4	6.0
27951	12495	1	2.0
39481	57503	5	12.0
52699	58305	5	12.0
53176	1887	4	2.0
40019	11206	4	2.0
30748	10235	1	664.0
43385	10235	4	2.0
50039	54891	5	1.0
43385	50039	5	1.0
55652	2280	4	15.0
43385	4524	4	2.0
37030	50059	5	48.0
50059	37030	5	48.0
50059	22988	3	7.0
29335	26249	0	4.0
20844	29335	0	4.0
59969	34424	5	1.0
34424	59969	5	1.0
32723	10235	1	90.0
44108	11438	4	2.0
26076	10061	1	2.0
55104	5183	4	3.0
35255	12716	4	24.0
52775	24975	3	4.0
58951	10235	4	2.0
34138	10235	4	58.0
26952	25247	0	1.0
25111	26952	0	1.0
38397	13187	4	24.0
54894	10235	4	54.0
37459	7337	4	7.0
54683	27243	3	38.0
27700	14013	1	2.0
30224	21706	0	1.0
27458	33372	0	1.0
47788	18134	4	3.0
45828	10235	4	469.0
57412	10235	4	111.0
53581	10235	4	281.0
45274	15731	4	8.0
48021	2584	4	4.0
57024	19986	4	2.0
29918	19986	1	2.0
62935	11135	8	2.0
46452	5630	4	4.0
20341	2584	1	11.0
62935	5460	8	88.0
55568	29554	3	2.0
41181	8371	4	340.0
46763	24065	3	3.0
34533	52184	5	2.0
52184	34533	5	2.0
21572	3837	1	2.0
58134	61177	6	6.0
57098	40541	5	1.0
40541	57098	5	1.0
49188	32418	3	14.0
28367	10235	1	5.0
62935	29092	7	339.0
32111	6756	1	2.0
30005	12226	1	2.0
23848	32349	0	1.0
28435	23848	0	1.0
28748	32357	0	1.0
32357	28748	0	1.0
35688	10235	4	23.0
44378	10242	4	2.0
51733	10235	4	260.0
47482	21224	3	25.0
53169	23933	3	2.0
40436	18410	4	2.0
34630	23097	3	2.0
51785	8054	4	17.0
34059	36532	5	1.0
36532	45658	5	1.0
53104	10235	4	518.0
35255	19780	4	6.0
21411	28853	0	1.0
28853	21411	0	1.0
56232	9170	4	2.0
58040	10485	4	3.0
37858	30787	3	14.0
49779	5214	4	1161.0
22641	10235	1	6.0
52445	5282	4	27.0
49448	15630	4	30.0
35255	3359	4	8.0
51319	26114	3	2.0
39155	833	4	2.0
57645	32345	3	80.0
22517	28374	0	2.0
28374	22517	0	2.0
33900	3676	4	2.0
24622	7051	1	2.0
23451	23593	0	1.0
23593	23451	0	1.0
39540	23977	3	2.0
40541	19613	4	8.0
30820	753	1	4.0
43932	23582	3	3.0
29242	2634	1	2.0
57238	2634	4	2.0
43932	10235	4	32.0
38085	4099	4	457.0
38776	53373	5	13.0
53373	39832	5	13.0
56111	22543	3	111.0
62935	15989	8	77.0
61867	5784	8	36.0
37459	5282	4	548.0
38399	47788	5	1.0
47788	43017	5	1.0
38771	8714	4	2.0
32500	11108	1	2.0
49456	48985	5	2.0
48985	49456	5	2.0
59188	16722	4	2.0
23670	16722	1	2.0
34747	3746	4	2.0
52882	37459	5	83.0
37459	36730	5	83.0
46494	50567	5	4.0
54727	46494	5	4.0
27567	10235	1	50.0
61674	29375	7	7.0
34516	18037	4	4.0
35255	11908	4	112.0
20419	22648	0	1.0
29519	20419	0	1.0
38900	42709	5	7.0
48706	38900	5	7.0
33772	13886	4	3.0
39722	15604	4	5.0
62935	378	8	20.0
54824	5282	4	35.0
31834	618	1	21.0
59785	49730	5	61.0
49730	59785	5	61.0
44877	31834	3	174.0
24417	11438	1	2.0
29644	24417	0	1.0
24417	21370	0	1.0
58305	2584	4	50.0
62132	15611	8	2.0
60960	26679	7	5.0
27871	20771	0	1.0
20771	27871	0	1.0
45399	52699	5	1.0
52699	46601	5	1.0
25355	8655	1	2.0
23693	12486	1	7.0
59944	34138	5	1.0
34138	59944	5	1.0
61105	17653	8	3.0
51064	17653	4	2.0
23582	11438	1	15.0
40541	5418	4	2.0
40541	17653	4	2.0
61674	22714	7	6.0
49034	29375	3	15.0
62132	288	8	2.0
21629	10235	1	30.0
22493	10235	1	134.0
55652	55104	5	11.0
55104	55652	5	11.0
54543	10235	4	343.0
50946	4469	4	2.0
28618	2584	1	5.0
55652	2584	4	42.0
62393	10235	8	331.0
37459	62669	6	113.0
35255	46452	5	333.0
46452	35255	5	333.0
60345	20826	7	4.0
46339	3771	4	26.0
52611	57963	5	1.0
41889	52611	5	1.0
51831	10235	4	29.0
51831	62081	6	2.0
51831	62935	6	14.0
42059	4066	4	2.0
23556	11174	1	2.0
62935	23848	7	63.0
20492	27989	0	1.0
23556	24170	0	1.0
54755	31316	3	18.0
59483	41936	5	3.0
41936	59483	5	3.0
22148	29375	0	376.0
29375	22148	0	376.0
31658	30482	0	2.0
29761	31658	0	2.0
35255	37140	5	626.0
34830	35255	5	626.0
54933	29092	3	2.0
52808	33488	3	2.0
35255	26367	3	129.0
50227	10072	4	15.0
35255	15520	4	57.0
55440	62132	6	34.0
21851	25680	0	1.0
32909	24016	0	1.0
21824	31834	0	20.0
31834	21824	0	20.0
35993	50568	5	1.0
46416	35993	5	1.0
40654	43597	5	1.0
43597	40654	5	1.0
51394	18803	4	2.0
33554	5051	1	10.0
57439	52590	5	1.0
37459	57439	5	1.0
38289	1117	4	123.0
27348	27178	0	2.0
30820	27348	0	2.0
57072	10330	4	2.0
40131	3075	4	33.0
22241	3593	1	29.0
25925	33363	0	3.0
33363	25925	0	3.0
43536	30820	3	2.0
62230	10235	8	4.0
51535	9455	4	29.0
54521	25301	3	78.0
54521	10699	4	10.0
49085	12459	4	1020.0
24182	10235	1	57.0
59289	29106	3	33.0
30820	12475	1	6.0
56710	1167	4	2.0
39540	5282	4	59.0
53899	42066	5	13.0
41409	59851	5	13.0
27754	9321	1	2.0
58145	20974	3	2.0
54285	17951	4	2.0
62935	14216	8	5.0
32345	12652	1	13.0
39720	5317	4	2.0
40541	57091	5	100.0
59289	40541	5	100.0
52261	8302	4	105.0
53898	31834	3	925.0
25500	19832	1	2.0
39481	751	4	2.0
52893	46416	5	1.0
46416	59610	5	1.0
37051	29407	3	3.0
61961	26739	7	4.0
57375	10235	4	9.0
45885	19913	4	74.0
43831	29092	3	309.0
37252	55295	5	1.0
38190	37252	5	1.0
54173	10235	4	12.0
41889	37459	5	11.0
37459	41889	5	11.0
51785	41889	5	1.0
41889	53784	5	1.0
23098	12574	1	5.0
50602	42072	5	1.0
42072	50602	5	1.0
41820	314	4	16.0
52311	23176	3	2.0
51657	9490	4	2.0
54617	10235	4	5.0
47109	30820	3	4.0
62961	15633	8	10.0
54568	7373	4	58.0
32295	19135	1	2.0
61936	10235	8	110.0
57098	10964	4	37.0
52699	38362	5	20.0
47835	59029	5	20.0
52699	59316	5	15.0
59316	52699	5	15.0
59289	46416	5	12.0
46416	59289	5	12.0
46416	19980	4	53.0
34011	19470	4	2.0
48298	3660	4	2.0
33321	3075	1	2.0
35255	12139	4	7.0
62935	17864	8	6.0
45953	10282	4	2.0
45953	17864	4	2.0
48879	53243	5	1.0
33922	37800	5	1.0
35255	35641	5	7.0
35664	35255	5	7.0
33546	15550	1	2.0
35255	10950	4	77.0
37459	60737	6	3.0
32410	7418	1	69.0
26059	10235	1	15.0
27012	10235	1	8.0
45907	10235	4	308.0
54755	49779	5	2.0
49779	54755	5	2.0
29767	10235	1	510.0
29767	5282	1	5.0
40275	11504	4	4.0
52826	10235	4	32.0
37900	21116	3	2.0
38989	9397	4	4.0
51450	6411	4	5.0
52201	26253	3	2.0
51450	10235	4	2.0
29123	20946	0	1.0
30787	29123	0	1.0
30787	10529	1	143.0
36017	57339	5	72.0
50059	36017	5	72.0
52684	30787	3	2.0
35607	174	4	4.0
43587	10235	4	57.0
41947	10235	4	59.0
42418	8884	4	8.0
38030	4743	4	13.0
59410	45436	5	9.0
46416	53121	5	9.0
56575	21366	3	185.0
34161	15239	4	2.0
41948	26943	3	2.0
62111	18412	8	2.0
35209	26643	3	34.0
38183	30820	3	7.0
33661	10235	1	31.0
21360	1867	1	119.0
41421	10235	4	10.0
40268	27939	3	62.0
40268	15278	4	19.0
40550	6319	4	15.0
36408	1330	4	9.0
41192	33321	3	2.0
34516	57210	5	110.0
59654	34516	5	110.0
35862	29092	3	206.0
40256	62946	6	139.0
59871	56056	5	7.0
56056	59871	5	7.0
51525	42623	5	1.0
42623	51525	5	1.0
35255	51463	5	14.0
51463	59516	5	14.0
47530	44971	5	1.0
44971	47530	5	1.0
60591	29936	7	3.0
38129	17134	4	73.0
62698	5380	8	3.0
51229	10235	4	36.0
35862	30787	3	4.0
35862	10668	4	2.0
49559	30807	3	2.0
34852	31214	3	2.0
41866	10235	4	8.0
34852	5336	4	4.0
35862	31214	3	2.0
32205	10235	1	12.0
40900	52522	5	4.0
52522	40900	5	4.0
51970	59613	5	1.0
58305	45591	5	1.0
61961	63083	9	1.0
63083	61961	9	1.0
30787	15807	1	26.0
35332	52798	5	1.0
37459	36249	5	1.0
40541	27541	3	6.0
20771	25925	0	12.0
25925	20771	0	12.0
25685	10235	1	27.0
24458	8309	1	2.0
32740	3030	1	2.0
36279	36279	5	2.0
58079	19907	4	30.0
52872	6076	4	2.0
34178	2408	4	2.0
21430	19071	1	2.0
50887	9532	4	2.0
33867	8962	4	7.0
58072	8987	4	26.0
58072	155	4	27.0
40541	48858	5	1.0
48858	40541	5	1.0
38226	14106	4	923.0
49730	10589	4	72.0
21111	14707	1	2.0
49779	8019	4	4.0
55865	5047	4	2.0
52485	27065	3	12.0
34516	9790	4	83.0
35993	658	4	11.0
54691	47947	5	5.0
47947	41320	5	5.0
38558	15233	4	8.0
28385	15668	1	106.0
46402	10235	4	260.0
36836	12748	4	2.0
35255	19825	4	45.0
30787	9485	1	2.0
39408	10235	4	7.0
58745	16982	4	35.0
37122	32345	3	19.0
49719	10235	4	448.0
36438	51606	5	1.0
49719	36438	5	1.0
49719	29092	3	481.0
37122	37459	5	61.0
37459	43284	5	61.0
44426	10235	4	17.0
38162	37737	5	27.0
37737	38162	5	27.0
37512	9343	4	2.0
33554	3075	1	7.0
43657	10235	4	522.0
43657	49779	5	11.0
49779	43657	5	11.0
51752	10235	4	53.0
42351	17137	4	53.0
33766	47668	5	1.0
47668	55085	5	1.0
46494	28943	3	34.0
21326	10235	1	43.0
35255	23638	3	21.0
40155	10235	4	2.0
35330	58890	5	1.0
58890	35330	5	1.0
